
EVTDESCBBR100;This is unbelivable, we tought the Umayyads to be finished many years ago. However, word spreads that the Umayyads gathered some forces and has declared a Invasion on Spain, just like Tariq ibn Ziyad. The Berber that invaded Spain for the Umayyad Caliphate back at the Islamic Golden Age. This could be a problem for the Spanish Reconquistadors as this big force is now uppon them. Will they be able to hold them off, it seems impossible but who knows...;;;;;;;;;;;;;x

UMMNAME7;Christian Invasion on the Umayyads;;;;;;;;;;;;;x
UMMDESC7;Horrible news my liege. It seems that an Crusader army has arrived in our lands from the south. While we were solving our internal matters, i assume they took the oppertunity to take our lands. However, we will not stand for this, we shall defeat them!;;;;;;;;;;;;;x
EVTOPUMM.7;Just a bunch of Crusaders!;;;;;;;;;;;;;x

UMMNAME6;The Crisis of Muslim Spain;;;;;;;;;;;;;x
UMMDESC6;For a while now, the Umayyad Caliphate is on a decline in Spain ever since their Golden Age ended. While the Spanish take good advantage of the sittuation in the Calipahte. Perhaps there is hope and this crisis can be averted, but time will only tell what the rulers of the Dynasty will do;;;;;;;;;;;;;x
EVTOPUMM.6;We shall watch on;;;;;;;;;;;;;x

UMMNAME5;The Hope for Islam;;;;;;;;;;;;;x
UMMDESC5;This is unbelivable, it seems that the Umayyad Dynasty has mediated their internal crisis and are now standing stronger than ever. This could be a big problem for the Spannish Christians that always exploited the internal problems that the Umayyads had before. Who knows what the Umayyads will do next, now that they are united and strong;;;;;;;;;;;;;x
EVTOPUMM.5;Concerning...;;;;;;;;;;;;;x


NO_REQUEST_POPE_LAND;This land belongs to the Holy See;;;;;;;;;;;x
NO_THEOCRATS_AND_REPUBLICS;The Holy See denies requests from Republics, Theocrats and Confederats;;;;;;;;;;;x

EVTTITLEPOPE.8;The Empire of God;;;;;;;;;;;x
EVTDESCPOPE.8;With divine inspiration, the Pope establishes the Empire of God. In a sacred ceremony, he assumes both earthly and spiritual leadership. The faithful rejoice, pilgrims seek divine grace, and a new chapter unfolds in history. Will this divine realm stand firm or face the challenges of mortal politics?;;;;;;;;;;;x
EVTOPTPOPE.8;At last!;;;;;;;;;;;x

EVTDESCPOPE.1;It seems that the Holy See has sent an envoy to our court, They demand us to change our law to Papal Investiture. If we agree, the Pope would reward us and have their gratitude. How shall we respond?;;;;;;;;;;;x
EVTOPTPOPE.1;We shall abide with what the Holy See commands;;;;;;;;;;;x
EVTOPTPOPE.2;I rule these lands, not the Papacy. We will refuse!;;;;;;;;;;;x

EVTDESCPOPE.2;Good news your Holiness. It seems that the realm of who you requested Papal Investiture has accepted your request. We shall send an envoy to reward them apropriatly;;;;;;;;;;;x
EVTOPTPOPE.3;Deus eos benedicat!;;;;;;;;;;;x

EVTDESCPOPE.3;Bad news your Holiness. It seems that the realm of who you requested Papal Investiture has refused our request. This is very unfortunate;;;;;;;;;;;x
EVTOPTPOPE.4;This defies God!;;;;;;;;;;;x

EVTDESCPOPE.4;Your Holiness. We have recently gained an envoy from a ruler that wishes to gain a blessing from the Holy See. How shall we respond to this?;;;;;;;;;;;x
EVTOPTPOPE.5;We shall bless them;;;;;;;;;;;x
EVTOPTPOPE.6;We refuse their request;;;;;;;;;;;x
EVTOPTPOPE.7;How blasphemous of them to ask!;;;;;;;;;;;x

EVTDESCPOPE.5;My Liege, good news. We have been told that the Papacy shall grant us a blessing. This is a good day.;;;;;;;;;;;x
EVTOPTPOPE.8;Bless be the Pope!;;;;;;;;;;;x

EVTDESCPOPE.6;My Liege, bad news. We have been told that the Papacy denied our request for a blessing. This is a bad day for us...;;;;;;;;;;;x
EVTOPTPOPE.9;Unfortunate...;;;;;;;;;;;x

EVTDESCPOPE.7;My Liege, troubling news. We have gained an envoy back from the Holy See in which it stated that our request is an insult to the Papacy and so the Christian world, in which the Pope has excomunicated you..;;;;;;;;;;;x

EVTOPTCHF30201;Request a Relic;;;;;;;;;;;x
EVTOPTCHF30202;Request Gold;;;;;;;;;;;x

EVTNAMETRIB.1;An Envoy from our Overlord;;;;;;;;;;;x
EVTDESCTRIB.1;Sire, we have some grim news. It seems that the envoy sent here from our Overlord has a message about the Annexation of these realms. It seems that our Overlord wishes us to continue ruling our realm but within his grasp. He wishes that we join his realm while keeping the land we own. This means that we will be integrated within his realm. Perhaps this could be a good thing as we are easier able to grow within his realm, however this also means that we will lose our Independence. What shall we do now?;;;;;;;;;;;x

EVTOPTTRIB.1;Very well, we shall cooperate;;;;;;;;;;;x
EVTOPTTRIB.2;This is insane, never!;;;;;;;;;;;x

EVTNAMETRIB.2;A Rebelious Subject;;;;;;;;;;;x
EVTDESCTRIB.2;Sire, we got concerning news. We have just recieved the envoy of our Subject and they declare to not be incorperated and goes against your wishes. If we do not act, this means that they will become free of our grasp... unless you put this rebelion down at once. What shall we do?;;;;;;;;;;;x

EVTOPTTRIB.3;They will bow down to me!;;;;;;;;;;;x
EVTOPTTRIB.4;We got no choice;;;;;;;;;;;x

EVTNAMETRIB.3;Independence;;;;;;;;;;;x
EVTDESCTRIB.3;Good news sire, our envoy has just returned with news that our Overlord has decided to let us go. This means that we are Independent once again.;;;;;;;;;;;x

EVTOPTTRIB.5;Perfect!;;;;;;;;;;;x

EVTNAMECEL.117;Nordic Invasion on the Holy Roman Empire;;;;;;;;;;;;;x
EVTDESCCEL.117;We have come far and expanded wide into Europe, however one problem remains. It is the Holy Roman Empire, right now they are our rival on European Dominance and we have to act on this potential threat. Perhaps it is wise to strike now and strike hard to make the Holy Roman Empire dissolve their title. However we could also focus our efforts at home and instead build up the lands we have conquered. What is wise?;;;;;;;;;;;;;x
EVTOPTCEL.019;Death to the Holy Roman Empire!;;;;;;;;;;;;;x
EVTOPTCEL.020;Perhaps building up is the right choice..;;;;;;;;;;;;;x

EVTNAMECEL.118;Holy Roman Reinformcements;;;;;;;;;;;;;x
EVTDESCCEL.118;Your Imperialness, news has arrived from our garrisons that the North Sea Empire has started an invasion on us. This is grim news, this has made your Marshal gather units to the capital and are ready to serve you!;;;;;;;;;;;;;x
EVTOPTCEL.021;Reinforcements have arrived!;;;;;;;;;;;;;x

EVTNAMECEL.119;Nordic Victory on the Holy Roman Empire;;;;;;;;;;;;;x
EVTDESCCEL.119;It seems that the North Sea Empire has won against the Holy Roman Empire, they have taken the title and disolved it. Disolving the Holy Roman Empire as a whole, no more will their be a German Powerhouse in Europe. It seems that the only strong force left is the North Sea Empire;;;;;;;;;;;;;x
EVTOPTCEL.022;This is bad..;;;;;;;;;;;;;x

EVTNAMECEL.120;Holy Roman Victory on the North Sea Empire;;;;;;;;;;;;;x
EVTDESCCEL.120;At last, it seems like the North Sea Empire could not made a desisive victory against the Holy Roman Empire. Therefore they have retreated back to their lands making sure that they will never do such thing again;;;;;;;;;;;;;x
EVTOPTCEL.023;Peace at last..;;;;;;;;;;;;;x

EVTNAMECEL.121;Our Victory on the Holy Roman Empire
EVTDESCCEL.121;We have done it. The Holy Roman Empire is no longer, this was a costly and exhausting war but the payoff is wonderfull as now there is no longer a threat for us in Europe. We now dominate Europe and its seas;;;;;;;;;;;;;x
EVTOPTCEL.024;May we prosper!;;;;;;;;;;;;;x

EVTNAMECEL.109;The North Sea Empire;;;;;;;;;;;;;x
EVTDESCCEL.109;Many vikings have dreamed on exploring the world and what is beyond it. With this ambition, the Vikings from the North have finally conquered England and therefore united their tribes under one banner and proclaimed the North Sea Empire, this could be bad for any cilivized monarch that wants to prosper as these savage raiders will show no mercy.;;;;;;;;;;;;;x
EVTOPTCEL.014;Concerning..;;;;;;;;;;;;;x

EVTNAMECEL.110;The Varangian Empire;;;;;;;;;;;;;x
EVTDESCCEL.110;News has spread that the vikings of the north have finaly united their tribes with the tribes of their ancestors that has colonized the Rus. Proclaiming the Empire of the Varingians. This is concerning news as they can now reach Persia with their raiders and has easier access to the Mediterranean.;;;;;;;;;;;;;x
EVTOPTCEL.015;This is a problem..;;;;;;;;;;;;;x

EVTNAMECEL.111;Norse Ambitions on France;;;;;;;;;;;;;x
EVTDESCCEL.111;It seems like after the conquest of England, the Norse claims that France also belongs to the North Sea Empire in which they have perhaps plans on invading the French lands. Who knows if they will or will not invade France with the gathered forces they have gotten. Time will only tell when they are going to press the claim;;;;;;;;;;;;;x
EVTOPTCEL.016;Good Grief..;;;;;;;;;;;;;x

EVTNAMECEL.112;The Invasion on the Byzantines;;;;;;;;;;;;;x
EVTDESCCEL.112;It is finally time to prepare for the Great War against the Byzantines. After many struggles, we can finally undo what our ancestors have done. Shall we go on with the plan?;;;;;;;;;;;;;x
EVTOPTCEL.017;Death to the Byzantines!;;;;;;;;;;;;;x
EVTOPTCEL.018;Maybe we should develop our lands isntead..;;;;;;;;;;;;;x

EVTNAMECEL.113;The Dissolution of the Byzantines;;;;;;;;;;;;;x
EVTDESCCEL.113;Shocking news has arrived. The Varingian Empire has destroyed the Byzantine Empire after a devistating defeat on the Byzantines. The Varingians were able to march up to Constantinople and disolved a decendent of the Roman Empire. At last, it seems the Roman Eagle has finally fallen for good...;;;;;;;;;;;;;x
EVTOPTCEL.019;No more Romans!;;;;;;;;;;;;;x

EVTNAMECEL.114;The Spoils of War;;;;;;;;;;;;;x
EVTDESCCEL.114;My Liege, this war has been a glorious one. Defeating one of the decendants of the Roman Empire. Everyone in Europe talks off us and as shocked of this news. At last, we have brought you the spoils of war after we have pillaged the City of the World's Desire. We would like to present you these spoils as a sign of respect to you.;;;;;;;;;;;;;x
EVTOPTCEL.020;I thank you my subject;;;;;;;;;;;;;x

EVTNAMECEL.115;The Varangians Retreat;;;;;;;;;;;;;x
EVTDESCCEL.115;Word has spread that the Varingian Empire, despite their numeric advantages have lost against the Byzantine Empire. It seems that the Byzantines are not to be messed with, despite their many teretorial losses. It seems that the Varingians are now retreating back to Russia with humiliation;;;;;;;;;;;;;x
EVTOPTCEL.021;Barbarians as always..;;;;;;;;;;;;;x

EVTNAMECEL.100;The Rise of the Celtics;;;;;;;;;;;;;x
EVTDESCCEL.100;For the first time after the Fall of Gaul, caused by the Roman Empire and having to endure many years of suffering. The Celtics has finally risen as a proper Empire under one ruler united with it's people. Things could get sour since the Celtics could perhaps try to find revenge for their suffering. Only time will tell;;;;;;;;;;;;;x
EVTOPTCEL.001;At last!;;;;;;;;;;;;;x

EVTNAMECEL.101;The Celtic Issue on the Papacy;;;;;;;;;;;;;x
EVTDESCCEL.101;We have finally reconquered Gaul from the many Kingdoms that hold the lands, this will be the beginning of a New Era for the Celtics. However, it is perhaps time to pay a visit to the Holy See and press our demands on to the Pope. No longer will we be opressed or intimidated and under the Papal Mandate. What shall we do?;;;;;;;;;;;;;x
EVTOPTCEL.002;Send an diplomat to the Papacy!;;;;;;;;;;;;;x
EVTOPTCEL.003;Perhaps revenge is not the answer..;;;;;;;;;;;;;x

EVTNAMECEL.102;The Celtic Ultimatum;;;;;;;;;;;;;x
EVTDESCCEL.102;Your Holiness. A Diplomat from the Celitc Empire has arived. They are talking about a Ultimatum to surrender the Holy See to the Celtics and they require an answer from you. What shall we respond with?;;;;;;;;;;;;;x
EVTOPTCEL.004;We refuse!;;;;;;;;;;;;;x
EVTOPTCEL.005;For the sake of Peace..;;;;;;;;;;;;;x

EVTNAMECEL.103;The Insular Ultimatum;;;;;;;;;;;;;x
EVTDESCCEL.103;This is a dark day. It seems that after discussion with the Holy See, The Papacy has for some reason agreed to the demands of the Celtic Empire and the Insular Church to give up on Rome and grant the former lands of the Papacy to the Insular Church. This truly is a grim day for the Catholic World....;;;;;;;;;;;;;x
EVTOPTCEL.006;The Holy See has abandoned us..;;;;;;;;;;;;;x

EVTNAMECEL.104;The Papcy refuses;;;;;;;;;;;;;x
EVTDESCCEL.104;Bad news my Liege. As expected, the Holy See refused our demands and calls them outragious. What shall we do now?;;;;;;;;;;;;;x
EVTOPTCEL.007;Spread the word, we are marching to Rome!;;;;;;;;;;;;;x
EVTOPTCEL.008;On a seccond tought..;;;;;;;;;;;;;x

EVTNAMECEL.105;The Celitc War against the Holy See;;;;;;;;;;;;;x
EVTDESCCEL.105;Since the Celitc Empire has fully conquered the Kingdoms of France, Aquitaine and Arles. Tensions have risen between the Celtic Empire and the Papacy. However, war has been delcared on the Papacy to usurp the Papal States as the Celtic Empire claims that the Catholic Church is corrupt and needs to be reformed. This could be a war not to be forgotten for many generations to come...;;;;;;;;;;;;;x
EVTOPTCEL.009;Good Grief..;;;;;;;;;;;;;x

EVTNAMECEL.106;The Holy Civil War;;;;;;;;;;;;;x
EVTDESCCEL.106;Concerning news, it seems that the Holy See is at war against the Celtic Empire. It looks like the Celtic Empire wants to usurp the Papacy and install the Insular Church on Rome. This could be bad for Catholicism. However, this could be a chance to dethrone the Papacy and perhaps look to embrace Insular Catholicism... What shall we do?;;;;;;;;;;;;;x
EVTOPTCEL.010;Gone with the Holy See!;;;;;;;;;;;;;x
EVTOPTCEL.011;We cannot abandon the Pope!;;;;;;;;;;;;;x
EVTOPTCEL.012;We got bigger problems right now..;;;;;;;;;;;;;x

EVTNAMECEL.107;The Insulars beat Catholicism;;;;;;;;;;;;;x
EVTDESCCEL.107;This has been a exhausting war but at last the Celtic Insular belivers came on top and has won this major war against the Holy See. This perhaps will leave a permanent scar on the Catholic world. Especially since now the Papacy had to flee from their palace and find residence in another realm...;;;;;;;;;;;;;x
EVTOPTCEL.012;Peace at last!;;;;;;;;;;;;;x

EVTNAMECEL.108;The Papal Victory;;;;;;;;;;;;;x
EVTDESCCEL.108;This has been a exhausting war but it seems that the Insular Celtic Empire has lost against the Holy See and the Catholic World. This will forever weaken the Insular faith and withdraws from Catholic and Papal affairs;;;;;;;;;;;;;x
EVTOPTCEL.013;Good Grief..;;;;;;;;;;;;;x

DTCHNAME1;The Dutch Unification;;;;;;;;;;x
DTCHDESC1;After conquering the lowlands and uniting the Netherlands, the people are desperate to know who their ruler will be. We could establish a Dutch Kingdom to apease the Orangeists. However, we could also establish a Dutch Republic to apease the Stadhouders. What shall we proclaim?;;;;;;;;;;x

DTCHOPT1;Proclaim the Kingdom of the Netherlands;;;;;;;;;;x
DTCHOPT2;Proclaim the Dutch Republic;;;;;;;;;;x

EVTNAMEDTCH.100;The Dutch Golden Age;;;;;;;;;;x
EVTDESCDTCH.100;May the land of Lothair prosper yet more. The well developed lands of the Dutch finaly have a new ruler that led the Dutch people towards independence at last. The Dutch are always known to be great merchants and are blessed with their rivers and their fertile land. This newly formed nation could be a big threat for the world of Economcis and Trade. This will mark a new age for prosperity for all of Europe.;;;;;;;;;;x

EVTNAMEDTCH.100;The Dutch Golden Age;;;;;;;;;;x
EVTDESCDTCH.100;May the land of Lothair prosper yet more. The well developed lands of the Dutch finaly have a new ruler that led the Dutch people towards independence at last. The Dutch are always known to be great merchants and are blessed with their rivers and their fertile land. This newly formed nation could be a big threat for the world of Economcis and Trade. This will mark a new age for prosperity for all of Europe.;;;;;;;;;;x

EVTNAMEDTCH.101;The Kingdom of the Netherlands;;;;;;;;;;x
EVTDESCDTCH.101;May the land of Lothair prosper yet more. The well developed lands of the Dutch finaly have a new ruler that led the Dutch people towards independence at last. The Dutch are always known to be great merchants and are blessed with their rivers and their fertile land. Yet the people have decided to crown a King, rather then to form a Republic, the people want stability and no more internal conflict by establishing a Republic. This will mark a new age for peace for the Dutch People.;;;;;;;;;;x

EVTOPTDTCH.001;Houzee! Houzee! Houzee!;;;;;;;;;;x

EVTNAMELATIN1;The Fall of Byzantium;;;;;;;;;;;x
EVTDESCLATIN1;Hark, Rulers of the Catholic world! Rejoice, as the mighty Crusaders have taken the Eternal city of Constantinople from the pretenders who have held it for too long. With the New emperor being coronated in the newly converted Hagia Sophia, the Crusades shall now be able to continue with no interference on the way to the holy land. The next step now is to expel all remaning influence of the remnant empire. By the Grace of God, and the virgin Mary;;;;;;;;;;;x
EVTLATINOPT1;Deus Vult!;;;;;;;;;;;x

PIRDESC99;It is time to sent a envoy to the Pirates to try getting them into our war;;;;;;;;;;;;;x
PIRDESC100;$TARGET$ is requesting our aid in his war, what shall we do;;;;;;;;;;;;;x
PIRDESC101;The Pirates agree to help you out with your war for a small fortune of gold;;;;;;;;;;;;;x
PIRDESC102;Unfortunatly, the Pirates changed their mind and backed down from considering their aid to our cause;;;;;;;;;;;;;x
PIRDESC103;It seems that the ruler has changed his mind and backed down from asking our help;;;;;;;;;;;;;x
PIRDESC104;Good news, the gold has been recieved and are on their way to help us;;;;;;;;;;;;;x

HUINGENAME1;A United Germania;;;;;;;;;;;x
UINGEDESC1;Concerning news, it is almost unbelivable. It seems that the Germans are united under one banner, the banner of the Black Raven. The Germans are well known for their fierce yet genius fighting skills. Having them all under one banner could face a big threat to us. At last, the Legacy of Ludwig the German moves on, Only time will tell how big of a threat they realy will become.;;;;;;;;;;;;x
EVTOPTUINGE.1;Concerning;;;;;;;;;;;x

EVTTITLE_LT_400111;German Consolidation;;;;;;;;;;;x
EVTDESC_LT_400111;Now that we have crushed Thankmar's Rebelion. Perhaps it is wise to consolidate these potential German Kingdoms in to one united German Kingdom called Germany;;;;;;;;;;;x
EVTOPTA_LT_400111;Wonderfull;;;;;;;;;;;x

HUINGENAME2;A United England;;;;;;;;;;;x
UINGEDESC2;The British Isles has been trough alot these few decades. From simple raiders to invaders trying to take the land for themselfs, however it seems that the people in England are finally united under one banner. the banner of the Golden Lion. This is quite concerning as the British Isles has its diverse yet dangerous inventions and warriors. From the Longbow Archers to its Celtic neighbours. Time will only tell what their next move will be.;;;;;;;;;;;;x

EVTNAMERASHD1;The Kingdom has been Conquered;;;;;;;;;;;x
EVTDESCRASHD1;Glory to the Caliphate, we have conquered the enemy's Kingdom. Now we march forward to our next target, to bring them into the fold of Islam and the Caliphate;;;;;;;;;;;x

ANNORASHD.100;The Islamic Conquest of Iraq;;;;;;;;;;;x
ANNORASHDDESC.100;It seems that the newly risen Caliphate for the religion called Islam have beaten the mighty Sassanid and Eastern Roman Empire in one battle. Just who are these warriors in the Middle East.... Nevertheless, it seems that they have therefore conqurered the Kingdom of Iraq and started converting the populus to the faith of Islam;;;;;;;;;;;x

ANNORASHD.101;The Ghassanids have been defeated;;;;;;;;;;;x
ANNORASHDDESC.101;Without catching a break, it seems that the Ghassanids have been defeated. They have been recent friends of the Eastern Roman Empire and have always gotten aid from them. However, the Eastern Roman Empire have been defeated yet again. Now that the Middle Eastern desert have fell into the hands of the Rashudin Caliphate, they now have opened the gates to the Levant for an imminent invasion;;;;;;;;;;;x

ANNORASHD.102;The Islamic Conquest of Jerusalem;;;;;;;;;;;x
ANNORASHDDESC.102;With the rapid conquest of the Rashudin Caliphate and the swift defeats of the well-known might Empires, they have hence secured and conquered the Kingdom of Jerusalem. Victory after victory, this is alarmingly concerning. At this rate, no one can defeat them except God. If Christianity is about worshipping God, then why does God help this Islamic Caliphate with all of these miraculous-like victories...;;;;;;;;;;;x

ANNORASHD.103;The Islamic Conquest of Syria;;;;;;;;;;;x
ANNORASHDDESC.103;With the rapid conquest of the Rashudin Caliphate and the swift defeats of the well-known might Empires, they have hence secured and conquered the Kingdom of Syria. Victory after victory, this is alarmingly concerning. At this rate, no one can defeat them except God. If Christianity is about worshipping God, then why does God help this Islamic Caliphate with all of these miraculous-like victories...;;;;;;;;;;;x

ANNORASHD.104;The Islamic Conquest of Mesopotamia;;;;;;;;;;;x
ANNORASHDDESC.104;With the rapid conquest of the Rashudin Caliphate and the swift defeats of the well-known might Empires, they have hence secured and conquered the Kingdom of Mesopotamia. Victory after victory, this is alarmingly concerning. At this rate, no one can defeat them except God. If Christianity is about worshipping God, then why does God help this Islamic Caliphate with all of these miraculous-like victories...;;;;;;;;;;;x

ANNORASHD.105;The Islamic Conquest of Egypt;;;;;;;;;;;x
ANNORASHDDESC.105;With the rapid conquest of the Rashudin Caliphate and the swift defeats of the well-known might Empires, they have hence secured and conquered the Kingdom of Egypt. Victory after victory, this is alarmingly concerning. At this rate, no one can defeat them except God. If Christianity is about worshipping God, then why does God help this Islamic Caliphate with all of these miraculous-like victories...;;;;;;;;;;;x

ANNORASHD.106;The Islamic Conquest of Persia;;;;;;;;;;;x
ANNORASHDDESC.106;With the rapid conquest of the Rashudin Caliphate and the swift defeats of the well-known might Empires, they have hence secured and conquered the Kingdom of Persia. Victory after victory, this is alarmingly concerning. At this rate, no one can defeat them except God. If Christianity is about worshipping God, then why does God help this Islamic Caliphate with all of these miraculous-like victories...;;;;;;;;;;;x

ANNORASHD.107;The Islamic Conquest of Sistan;;;;;;;;;;;x
ANNORASHDDESC.107;With the rapid conquest of the Rashudin Caliphate and the swift defeats of the well-known might Empires, they have hence secured and conquered the Kingdom of Sistan. Victory after victory, this is alarmingly concerning. At this rate, no one can defeat them except God. If Christianity is about worshipping God, then why does God help this Islamic Caliphate with all of these miraculous-like victories...;;;;;;;;;;;x

ANNORASHD.108;The Islamic Conquest of Armenia;;;;;;;;;;;x
ANNORASHDDESC.108;With the rapid conquest of the Rashudin Caliphate and the swift defeats of the well-known might Empires, they have hence secured and conquered the Kingdom of Armenia. Victory after victory, this is alarmingly concerning. At this rate, no one can defeat them except God. If Christianity is about worshipping God, then why does God help this Islamic Caliphate with all of these miraculous-like victories...;;;;;;;;;;;x

ANNORASHD.109;The Islamic Conquest of Africa;;;;;;;;;;;x
ANNORASHDDESC.109;With the rapid conquest of the Rashudin Caliphate and the swift defeats of the well-known might Empires, they have hence secured and conquered the Kingdom of Africa. Victory after victory, this is alarmingly concerning. At this rate, no one can defeat them except God. If Christianity is about worshipping God, then why does God help this Islamic Caliphate with all of these miraculous-like victories...;;;;;;;;;;;x

ANNORASHD.110;The Final Stretch towards Hispania;;;;;;;;;;;x
ANNORASHDDESC.110;Indeed, from where this was seen as a major raid towards the Eastern Roman Empire. It now seems that this new Empire or Caliphate has conquered their way to the Kingdom of Spain. Surely, at some point, even for this miraculous-like Empire, there is a breaking point for having this much land... Their Empire extends from the Gates of India all the way to the Heart of Hispania. Perhaps this marks as the end of the Conquest, or maybe they will conquer deeper into Europe... Only time will tell what the Caliphate will do next...;;;;;;;;;;;x

ANNORASHD.111;The Islamic Conquest of Khorasan;;;;;;;;;;;x
ANNORASHDDESC.111;With the rapid conquest of the Rashudin Caliphate and the swift defeats of the well-known might Empires, they have hence secured and conquered the Kingdom of Khorasan. Victory after victory, this is alarmingly concerning. At this rate, no one can defeat them except God. If Christianity is about worshipping God, then why does God help this Islamic Caliphate with all of these miraculous-like victories...;;;;;;;;;;;x

ANNORASHD200;The Caliphate is repeled;;;;;;;;;;;x
ANNORASHDDESC200;As figured, this newly risen Caliphate in Arabia got beaten after the Sassanids and the Eastern Roman Empire formed a Coalition against these Arabian Raiders after they have launched a massive invasion against both Empires. It seems like the Eastern Roman Empire also went ahead and established a Orthodox Kingdom in Arabia to assert full dominance in Arabia so that these kind of Invasions will never happen again..;;;;;;;;;;;x

EVTNAMERASHD112;A Fitna begins;;;;;;;;;;;x
EVTDESCRASHD112;Grim News, we have heard that the alarmingly powerfull dynasty, the Umayyads have at last started a Islamic Civil War against us to overthrow our holy dynasty that has been appointed by the people. We must defeat the Umayyads at once!;;;;;;;;;;;x

EVTNAMERASHD113;The Islamic Expansion Continues;;;;;;;;;;;x
EVTDESCRASHD113;As the enemy have been defeated, we shall continue our expansion;;;;;;;;;;;x

EVTNAMERASHD114;The Abbasid Revolt;;;;;;;;;;;x
EVTDESCRASHD114;Bad News, it seems that our recently banished free-man called Abu Muslim have gathered quite the support in Persia to start a rebellion against us. They have raised black banners and are proclaiming the Abbasid Caliphate naming after their own dynasty called the Abbasids. Apperently, we are too harsh to anyone except our own people but this is redicilous! None the less, this is an alarming problem and we have to deal with this at once, before he gains more power.;;;;;;;;;;;x

EVTNAMERASHD115;The Final Bastion;;;;;;;;;;;x
EVTDESCRASHD115;My Caliph, it seems that we have not yet defeated the Visigothics just yet. After our conquest in Hispania, they took some of the land we have taken from them and they use the mountains of Northen Hispania. As they have established themselfs, they have continously raided our caravans and harrashed our garrisons on the border. We have to put an end to this before it could affect us bad in the future...;;;;;;;;;;;x

ANNORASHD116;The Final Bastion;;;;;;;;;;;x
ANNORASHDDESC116;As the Caliphate has conquered all of Hispania, it seems the Visigoths have not yet given up and have established a small realm on the mountains of Northen Hispania. Christianity in Hispania is not yet defeated, time will tell what they will do nextThe Final Bastion;;;;;;;;;;;x

ANNORASHD300;The Umayyads;;;;;;;;;;;x
ANNORASHDDESC300;While the Umayyads are currently invading you... perhaps, you would like to be like the Umayyads?;;;;;;;;;;;x

ANNORASHD301;The Abbasids;;;;;;;;;;;x
ANNORASHDDESC301;While the Abbasids are currently invading you... perhaps, you would like to be like the Abbasids?;;;;;;;;;;;x



TITLE_INV1;Invited Diplomat;;;;;;;;;;;;;x
DESC_INV1;The diplomat you ordered has arrived at your court. What will you plan to do with him?;;;;;;;;;;;;;x
OPTA_INV1;I will offer him a job.;;;;;;;;;;;;;x
OPTB_INV1;He is welcome to stay.;;;;;;;;;;;;;x
OPTC_INV1;Have him vanish.;;;;;;;;;;;;;x
TITLE_INV2;Invited Spy;;;;;;;;;;;;;x
DESC_INV2;The spy you ordered has arrived at your court. What will you plan to do with him?;;;;;;;;;;;;;x
TITLE_NOR1;Formation of the Danelaw;;;;;;;;;;;;;x
DESC_NOR1;With the invasion of England by the Norsemen we have found ourselves settled on the lands of the Saxons. Ever since we departed from Scandinavia many brave warriors came along to find fame and riches, however there were also men who found their way onto the land that the Saxons had left behind. Finding ourselves in a period of peace we have decided to officially form the Danelaw on the lands that we first made contact with. \n \nNot so long after settling down have our men gone around and pillaged Britannia and beyond, finding themselves kidnapping many slaves. Some even find true love in their property and are embracing certain traditions that the Saxons once used to practice on these lands. It is up to me to embrace this new way of life that has spawned itself within my realm.;;;;;;;;;;;;;x
OPTA_NOR1;The time for a Anglo-Norse king has come.;;;;;;;;;;;;;x
OPTB_NOR1;Surely it's nothing.;;;;;;;;;;;;;x
TITLE_INV3;Stranger from far away.;;;;;;;;;;;;;x
DESC_INV3;This morning my courtiers had notified me of a man appearing at my gates. He says he is from a land far away and after being persecuted there seeks a new life in my realm.;;;;;;;;;;;;;x
OPTA_INV3;Thank you for your gift!;;;;;;;;;;;;;x
OPTB_INV3;You are welcome to stay.;;;;;;;;;;;;;x
OPTC_INV3;Get this trash out of my sight!;;;;;;;;;;;;;x
custom_gift;Custom Gift;;;;;;;;;;;;;x
custom_gift_desc;[Root.GetBestName] Give a Custom sum of money to other lords around Europe, Asia and the Middle East.;;;;;;;;;;;;;x
DESC_Custom_gift;[From.GetBestName] Give a Custom sum of money to other lords around Europe, Asia and the Middle East.;;;;;;;;;;;;;x
OPTA_CG1;Gift 10 Gold;;;;;;;;;;;;;x
OPTB_CG1;Gift 20 Gold;;;;;;;;;;;;;x
OPTC_CG1;Gift 40 Gold;;;;;;;;;;;;;x
OPTA_CG2;Gift 50 Gold;;;;;;;;;;;;;x
OPTB_CG2;Gift 100 Gold;;;;;;;;;;;;;x
OPTC_CG2;Gift 200 Gold;;;;;;;;;;;;;x
EXIT;Exit;;;;;;;;;;;;;x
NEXT;Next;;;;;;;;;;;;;x
BACK;Back;;;;;;;;;;;;;x
DESC_Custom_gift_received;[From.GetBestName] has graciously decided to sent us a sum of [From.cg_var.GetValue]¤ out of their own treasury.;;;;;;;;;;;;;x
RECEIVED;We thank them for their donation.;;;;;;;;;;;;;x
DESC_MUSLIM3;Alhamdullilah my friend! We at the order would love for you to join our order. May you find yourself in Allah's wisdom.;;;;;;;;;;;;;x
A_MUSLIM3;Welcome!;;;;;;;;;;;;;x
TITLE_MUSLIM10;Quran Study;;;;;;;;;;;;;x
DESC_MUSLIM10;To start of my studies I will have to find a time and place in order to carry out my tasks now that I am taking this mission.;;;;;;;;;;;;;x
