#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;;;;;;;;;;;;;;;;0
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
#GREEK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0

kingdom_of_samoyed;Kuningriik i;;;;;;;;;;;;;x

empire_samoyed;Keiseririik;;;;;;;;;;;;;x
empire_of_samoyed;Keiseririik i;;;;;;;;;;;;;x


county_finnish;Krahvkond;;;;;;;;;;;;;x
county_of_finnish;Krahvkond i;;;;;;;;;;;;;x

duchy_finnish;Hertsogiriik;;;;;;;;;;;;;x
duchy_of_finnish;Hertsogiriik i;;;;;;;;;;;;;x

kingdom_finnish;Kuningriik;;;;;;;;;;;;;x
kingdom_of_finnish;Kuningriik i;;;;;;;;;;;;;x

empire_finnish;Keiseririik;;;;;;;;;;;;;x
empire_of_finnish;Keiseririik i;;;;;;;;;;;;;x


county_lappish;Krahvkond;;;;;;;;;;;;;x
county_of_lappish;Krahvkond i;;;;;;;;;;;;;x

duchy_lappish;Hertsogiriik;;;;;;;;;;;;;x
duchy_of_lappish;Hertsogiriik i;;;;;;;;;;;;;x

kingdom_lappish;Kuningriik;;;;;;;;;;;;;x
kingdom_of_lappish;Kuningriik i;;;;;;;;;;;;;x

empire_lappish;Keiseririik;;;;;;;;;;;;;x
empire_of_lappish;Keiseririik i;;;;;;;;;;;;;x


county_armenian;Komsut'yun;;;;;;;;;;;;;x
county_of_armenian;Komsut'yun i;;;;;;;;;;;;;x

duchy_armenian;Dksut'yun;;;;;;;;;;;;;x
duchy_of_armenian;Dksut'yun i;;;;;;;;;;;;;x

kingdom_armenian;Tagavorut'yun;;;;;;;;;;;;;x
kingdom_of_armenian;Tagavorut'yun i;;;;;;;;;;;;;x

empire_armenian;Kaysrut'yun;;;;;;;;;;;;;x
empire_of_armenian;Kaysrut'yun i;;;;;;;;;;;;;x


county_roman;Comitatus;;;;;;;;;;;;;x
county_of_roman;Comitatus;;;;;;;;;;;;;x

duchy_roman;Ducatus;;;;;;;;;;;;;x
duchy_of_roman;Ducatus;;;;;;;;;;;;;x

kingdom_roman;Regnum;;;;;;;;;;;;;x
kingdom_of_roman;Regnum;;;;;;;;;;;;;x

empire_roman;Imperium;;;;;;;;;;;;;x
empire_of_roman;Imperium;;;;;;;;;;;;;x


county_roman_british;Comitatus;;;;;;;;;;;;;x
county_of_roman_british;Comitatus;;;;;;;;;;;;;x

duchy_roman_british;Ducatus;;;;;;;;;;;;;x
duchy_of_roman_british;Ducatus;;;;;;;;;;;;;x

kingdom_roman_british;Regnum;;;;;;;;;;;;;x
kingdom_of_roman_british;Regnum;;;;;;;;;;;;;x

empire_roman_british;Imperium;;;;;;;;;;;;;x
empire_of_roman_british;Imperium;;;;;;;;;;;;;x


county_roman_gallo;Comitatus;;;;;;;;;;;;;x
county_of_roman_gallo;Comitatus;;;;;;;;;;;;;x

duchy_roman_gallo;Ducatus;;;;;;;;;;;;;x
duchy_of_roman_gallo;Ducatus;;;;;;;;;;;;;x

kingdom_roman_gallo;Regnum;;;;;;;;;;;;;x
kingdom_of_roman_gallo;Regnum;;;;;;;;;;;;;x

empire_roman_gallo;Imperium;;;;;;;;;;;;;x
empire_of_roman_gallo;Imperium;;;;;;;;;;;;;x

county_roman_mauretanian;Comitatus;;;;;;;;;;;;;x
county_of_roman_mauretanian;Comitatus;;;;;;;;;;;;;x

duchy_roman_mauretanian;Ducatus;;;;;;;;;;;;;x
duchy_of_roman_mauretanian;Ducatus;;;;;;;;;;;;;x

kingdom_roman_mauretanian;Regnum;;;;;;;;;;;;;x
kingdom_of_roman_mauretanian;Regnum;;;;;;;;;;;;;x

empire_roman_mauretanian;Imperium;;;;;;;;;;;;;x
empire_of_roman_mauretanian;Imperium;;;;;;;;;;;;;x


county_roman_spain;Comitatus;;;;;;;;;;;;;x
county_of_roman_spain;Comitatus;;;;;;;;;;;;;x

duchy_roman_spain;Ducatus;;;;;;;;;;;;;x
duchy_of_roman_spain;Ducatus;;;;;;;;;;;;;x

kingdom_roman_spain;Regnum;;;;;;;;;;;;;x
kingdom_of_roman_spain;Regnum;;;;;;;;;;;;;x

empire_roman_spain;Imperium;;;;;;;;;;;;;x
empire_of_roman_spain;Imperium;;;;;;;;;;;;;x


county_roman_african;Comitatus;;;;;;;;;;;;;x
county_of_roman_african;Comitatus;;;;;;;;;;;;;x

duchy_roman_african;Ducatus;;;;;;;;;;;;;x
duchy_of_roman_african;Ducatus;;;;;;;;;;;;;x

kingdom_roman_african;Regnum;;;;;;;;;;;;;x
kingdom_of_roman_african;Regnum;;;;;;;;;;;;;x

empire_roman_african;Imperium;;;;;;;;;;;;;x
empire_of_roman_african;Imperium;;;;;;;;;;;;;x


county_roman_greek;Comitatus;;;;;;;;;;;;;x
county_of_roman_greek;Comitatus;;;;;;;;;;;;;x

duchy_roman_greek;Ducatus;;;;;;;;;;;;;x
duchy_of_roman_greek;Ducatus;;;;;;;;;;;;;x

kingdom_roman_greek;Regnum;;;;;;;;;;;;;x
kingdom_of_roman_greek;Regnum;;;;;;;;;;;;;x

empire_roman_greek;Imperium;;;;;;;;;;;;;x
empire_of_roman_greek;Imperium;;;;;;;;;;;;;x

county_roman_egyptian;Comitatus;;;;;;;;;;;;;x
county_of_roman_egyptian;Comitatus;;;;;;;;;;;;;x

duchy_roman_egyptian;Ducatus;;;;;;;;;;;;;x
duchy_of_roman_egyptian;Ducatus;;;;;;;;;;;;;x

kingdom_roman_egyptian;Regnum;;;;;;;;;;;;;x
kingdom_of_roman_egyptian;Regnum;;;;;;;;;;;;;x

empire_roman_egyptian;Imperium;;;;;;;;;;;;;x
empire_of_roman_egyptian;Imperium;;;;;;;;;;;;;x


county_roman_thraco;Comitatus;;;;;;;;;;;;;x
county_of_roman_thraco;Comitatus;;;;;;;;;;;;;x

duchy_roman_thraco;Ducatus;;;;;;;;;;;;;x
duchy_of_roman_thraco;Ducatus;;;;;;;;;;;;;x

kingdom_roman_thraco;Regnum;;;;;;;;;;;;;x
kingdom_of_roman_thraco;Regnum;;;;;;;;;;;;;x

empire_roman_thraco;Imperium;;;;;;;;;;;;;x
empire_of_roman_thraco;Imperium;;;;;;;;;;;;;x


county_roman_ilyrian;Comitatus;;;;;;;;;;;;;x
county_of_roman_ilyrian;Comitatus;;;;;;;;;;;;;x

duchy_roman_ilyrian;Ducatus;;;;;;;;;;;;;x
duchy_of_roman_ilyrian;Ducatus;;;;;;;;;;;;;x

kingdom_roman_ilyrian;Regnum;;;;;;;;;;;;;x
kingdom_of_roman_ilyrian;Regnum;;;;;;;;;;;;;x

empire_roman_ilyrian;Imperium;;;;;;;;;;;;;x
empire_of_roman_ilyrian;Imperium;;;;;;;;;;;;;x

county_roman_german;Comitatus;;;;;;;;;;;;;x
county_of_roman_german;Comitatus;;;;;;;;;;;;;x

duchy_roman_german;Ducatus;;;;;;;;;;;;;x
duchy_of_roman_german;Ducatus;;;;;;;;;;;;;x

kingdom_roman_german;Regnum;;;;;;;;;;;;;x
kingdom_of_roman_german;Regnum;;;;;;;;;;;;;x

empire_roman_german;Imperium;;;;;;;;;;;;;x
empire_of_roman_german;Imperium;;;;;;;;;;;;;x

county_zhangzhung;Rdzong;;;;;;;;;;;;;x
county_of_zhangzhung;Gyi Rgyal;;;;;;;;;;;;;x

duchy_zhangzhung;Rgyal Rdzong;;;;;;;;;;;;;x
duchy_of_zhangzhung;Gyi Rgyal Rdzong;;;;;;;;;;;;;x

kingdom_zhangzhung;Rgyal Khabb;;;;;;;;;;;;;x
kingdom_of_zhangzhung;Gyi Rgyal Khabb;;;;;;;;;;;;;x

empire_zhangzhung;Rgyal Khab;;;;;;;;;;;;;x
empire_of_zhangzhung;Gyi Rgyal Khab;;;;;;;;;;;;;x


county_bodpa;Rdzong;;;;;;;;;;;;;x
county_of_bodpa;Gyi Rgyal;;;;;;;;;;;;;x

duchy_bodpa;Rgyal Rdzong;;;;;;;;;;;;;x
duchy_of_bodpa;Gyi Rgyal Rdzong;;;;;;;;;;;;;x

kingdom_bodpa;Rgyal Khabb;;;;;;;;;;;;;x
kingdom_of_bodpa;Gyi Rgyal Khabb;;;;;;;;;;;;;x

empire_bodpa;Rgyal Khab;;;;;;;;;;;;;x
empire_of_bodpa;Gyi Rgyal Khab;;;;;;;;;;;;;x




tribal_county_roman;Comitatus;;;;;;;;;;;;;x
tribal_county_of_roman;Comitatus;;;;;;;;;;;;;x
 
tribal_duchy_roman;Ducatus;;;;;;;;;;;;;x
tribal_duchy_of_roman;Ducatus;;;;;;;;;;;;;x
 
tribal_kingdom_roman;Regnum;;;;;;;;;;;;;x
tribal_kingdom_of_roman;Regnum;;;;;;;;;;;;;x
 
tribal_empire_roman;Imperium;;;;;;;;;;;;;x
tribal_empire_of_roman;Imperium;;;;;;;;;;;;;x

 
tribal_county_roman_british;Comitatus;;;;;;;;;;;;;x
tribal_county_of_roman_british;Comitatus;;;;;;;;;;;;;x
 
tribal_duchy_roman_british;Ducatus;;;;;;;;;;;;;x
tribal_duchy_of_roman_british;Ducatus;;;;;;;;;;;;;x
 
tribal_kingdom_roman_british;Regnum;;;;;;;;;;;;;x
tribal_kingdom_of_roman_british;Regnum;;;;;;;;;;;;;x
 
tribal_empire_roman_british;Imperium;;;;;;;;;;;;;x
tribal_empire_of_roman_british;Imperium;;;;;;;;;;;;;x
 
 
tribal_county_roman_gallo;Comitatus;;;;;;;;;;;;;x
tribal_county_of_roman_gallo;Comitatus;;;;;;;;;;;;;x
 
tribal_duchy_roman_gallo;Ducatus;;;;;;;;;;;;;x
tribal_duchy_of_roman_gallo;Ducatus;;;;;;;;;;;;;x
 
tribal_kingdom_roman_gallo;Regnum;;;;;;;;;;;;;x
tribal_kingdom_of_roman_gallo;Regnum;;;;;;;;;;;;;x
 
tribal_empire_roman_gallo;Imperium;;;;;;;;;;;;;x
tribal_empire_of_roman_gallo;Imperium;;;;;;;;;;;;;x
 
tribal_county_roman_mauretanian;Comitatus;;;;;;;;;;;;;x
tribal_county_of_roman_mauretanian;Comitatus;;;;;;;;;;;;;x
 
tribal_duchy_roman_mauretanian;Ducatus;;;;;;;;;;;;;x
tribal_duchy_of_roman_mauretanian;Ducatus;;;;;;;;;;;;;x
 
tribal_kingdom_roman_mauretanian;Regnum;;;;;;;;;;;;;x
tribal_kingdom_of_roman_mauretanian;Regnum;;;;;;;;;;;;;x
 
tribal_empire_roman_mauretanian;Imperium;;;;;;;;;;;;;x
tribal_empire_of_roman_mauretanian;Imperium;;;;;;;;;;;;;x
 
 
tribal_county_roman_spain;Comitatus;;;;;;;;;;;;;x
tribal_county_of_roman_spain;Comitatus;;;;;;;;;;;;;x
 
tribal_duchy_roman_spain;Ducatus;;;;;;;;;;;;;x
tribal_duchy_of_roman_spain;Ducatus;;;;;;;;;;;;;x
 
tribal_kingdom_roman_spain;Regnum;;;;;;;;;;;;;x
tribal_kingdom_of_roman_spain;Regnum;;;;;;;;;;;;;x
 
tribal_empire_roman_spain;Imperium;;;;;;;;;;;;;x
tribal_empire_of_roman_spain;Imperium;;;;;;;;;;;;;x
 
 
tribal_county_roman_african;Comitatus;;;;;;;;;;;;;x
tribal_county_of_roman_african;Comitatus;;;;;;;;;;;;;x
 
tribal_duchy_roman_african;Ducatus;;;;;;;;;;;;;x
tribal_duchy_of_roman_african;Ducatus;;;;;;;;;;;;;x
 
tribal_kingdom_roman_african;Regnum;;;;;;;;;;;;;x
tribal_kingdom_of_roman_african;Regnum;;;;;;;;;;;;;x
 
tribal_empire_roman_african;Imperium;;;;;;;;;;;;;x
tribal_empire_of_roman_african;Imperium;;;;;;;;;;;;;x
 
 
tribal_county_roman_greek;Comitatus;;;;;;;;;;;;;x
tribal_county_of_roman_greek;Comitatus;;;;;;;;;;;;;x
 
tribal_duchy_roman_greek;Ducatus;;;;;;;;;;;;;x
tribal_duchy_of_roman_greek;Ducatus;;;;;;;;;;;;;x
 
tribal_kingdom_roman_greek;Regnum;;;;;;;;;;;;;x
tribal_kingdom_of_roman_greek;Regnum;;;;;;;;;;;;;x
 
tribal_empire_roman_greek;Imperium;;;;;;;;;;;;;x
tribal_empire_of_roman_greek;Imperium;;;;;;;;;;;;;x
 
tribal_county_roman_egyptian;Comitatus;;;;;;;;;;;;;x
tribal_county_of_roman_egyptian;Comitatus;;;;;;;;;;;;;x
 
tribal_duchy_roman_egyptian;Ducatus;;;;;;;;;;;;;x
tribal_duchy_of_roman_egyptian;Ducatus;;;;;;;;;;;;;x
 
tribal_kingdom_roman_egyptian;Regnum;;;;;;;;;;;;;x
tribal_kingdom_of_roman_egyptian;Regnum;;;;;;;;;;;;;x
 
tribal_empire_roman_egyptian;Imperium;;;;;;;;;;;;;x
tribal_empire_of_roman_egyptian;Imperium;;;;;;;;;;;;;x
 
 
tribal_county_roman_thraco;Comitatus;;;;;;;;;;;;;x
tribal_county_of_roman_thraco;Comitatus;;;;;;;;;;;;;x
 
tribal_duchy_roman_thraco;Ducatus;;;;;;;;;;;;;x
tribal_duchy_of_roman_thraco;Ducatus;;;;;;;;;;;;;x
 
tribal_kingdom_roman_thraco;Regnum;;;;;;;;;;;;;x
tribal_kingdom_of_roman_thraco;Regnum;;;;;;;;;;;;;x
 
tribal_empire_roman_thraco;Imperium;;;;;;;;;;;;;x
tribal_empire_of_roman_thraco;Imperium;;;;;;;;;;;;;x
 
 
tribal_county_roman_ilyrian;Comitatus;;;;;;;;;;;;;x
tribal_county_of_roman_ilyrian;Comitatus;;;;;;;;;;;;;x
 
tribal_duchy_roman_ilyrian;Ducatus;;;;;;;;;;;;;x
tribal_duchy_of_roman_ilyrian;Ducatus;;;;;;;;;;;;;x
 
tribal_kingdom_roman_ilyrian;Regnum;;;;;;;;;;;;;x
tribal_kingdom_of_roman_ilyrian;Regnum;;;;;;;;;;;;;x
 
tribal_empire_roman_ilyrian;Imperium;;;;;;;;;;;;;x
tribal_empire_of_roman_ilyrian;Imperium;;;;;;;;;;;;;x
 
tribal_county_roman_german;Comitatus;;;;;;;;;;;;;x
tribal_county_of_roman_german;Comitatus;;;;;;;;;;;;;x
 
tribal_duchy_roman_german;Ducatus;;;;;;;;;;;;;x
tribal_duchy_of_roman_german;Ducatus;;;;;;;;;;;;;x
 
tribal_kingdom_roman_german;Regnum;;;;;;;;;;;;;x
tribal_kingdom_of_roman_german;Regnum;;;;;;;;;;;;;x
 
tribal_empire_roman_german;Imperium;;;;;;;;;;;;;x
tribal_empire_of_roman_german;Imperium;;;;;;;;;;;;;x



tribal_duchy_punic;Rabu;;;;;;;;;;;;;x
tribal_duchy_of_punic;Rabu;;;;;;;;;;;;;x

tribal_kingdom_punic;Malkut;;;;;;;;;;;;;x
tribal_kingdom_of_punic;Malkut;;;;;;;;;;;;;x

tribal_empire_punic;Malkhut;;;;;;;;;;;;;x
tribal_empire_of_punic;Malkhut;;;;;;;;;;;;;x



tribal_duchy_vandal;Dukthi;;;;;;;;;;;;;x
tribal_duchy_of_vandal;Dukthi af;;;;;;;;;;;;;x

tribal_kingdom_vandal;Kunigthi;;;;;;;;;;;;;x
tribal_kingdom_of_vandal;Kunigthi af;;;;;;;;;;;;;x

tribal_empire_vandal;Reiksthi;;;;;;;;;;;;;x
tribal_empire_of_vandal;Reiksthi af;;;;;;;;;;;;;x

tribal_county_crimean_gothic;Grefthi;;;;;;;;;;;;;x
tribal_county_of_crimean_gothic;Grefthi af;;;;;;;;;;;;;x

tribal_duchy_crimean_gothic;Dukthi;;;;;;;;;;;;;x
tribal_duchy_of_crimean_gothic;Dukthi af;;;;;;;;;;;;;x

tribal_kingdom_crimean_gothic;Kunigthi;;;;;;;;;;;;;x
tribal_kingdom_of_crimean_gothic;Kunigthi af;;;;;;;;;;;;;x

tribal_empire_crimean_gothic;Reiksthi;;;;;;;;;;;;;x
tribal_empire_of_crimean_gothic;Reiksthi af;;;;;;;;;;;;;x

tribal_duchy_visigothic;Dukthi;;;;;;;;;;;;;x
tribal_duchy_of_visigothic;Dukthi af;;;;;;;;;;;;;x

tribal_kingdom_visigothic;Kunigthi;;;;;;;;;;;;;x
tribal_kingdom_of_visigothic;Kunigthi af;;;;;;;;;;;;;x

tribal_empire_visigothic;Reiksthi;;;;;;;;;;;;;x
tribal_empire_of_visigothic;Reiksthi af;;;;;;;;;;;;;x


tribal_county_ostrogothic;Grefthi;;;;;;;;;;;;;x
tribal_county_of_ostrogothic;Grefthi af;;;;;;;;;;;;;x

tribal_duchy_ostrogothic;Dukthi;;;;;;;;;;;;;x
tribal_duchy_of_ostrogothic;Dukthi af;;;;;;;;;;;;;x

tribal_kingdom_ostrogothic;Kunigthi;;;;;;;;;;;;;x
tribal_kingdom_of_ostrogothic;Kunigthi af;;;;;;;;;;;;;x

tribal_empire_ostrogothic;Reiksthi;;;;;;;;;;;;;x
tribal_empire_of_ostrogothic;Reiksthi af;;;;;;;;;;;;;x

tribal_county_swedish;Grevskap;;;;;;;;;;;;;x
tribal_county_of_swedish;Grevskap;;;;;;;;;;;;;x

tribal_duchy_swedish;Hertigdome;;;;;;;;;;;;;x
tribal_duchy_of_swedish;Hertigdome;;;;;;;;;;;;;x

tribal_kingdom_swedish;Kungarike;;;;;;;;;;;;;x
tribal_kingdom_of_swedish;Kungarike;;;;;;;;;;;;;x

tribal_empire_swedish;Rike;;;;;;;;;;;;;x
tribal_empire_of_swedish;Rike;;;;;;;;;;;;;x


tribal_county_danish;Grevskab;;;;;;;;;;;;;x
tribal_county_of_danish;Grevskab;;;;;;;;;;;;;x

tribal_duchy_danish;Hertugdomme;;;;;;;;;;;;;x
tribal_duchy_of_danish;Hertugdomme;;;;;;;;;;;;;x

tribal_kingdom_danish;Kongerige;;;;;;;;;;;;;x
tribal_kingdom_of_danish;Kongerige;;;;;;;;;;;;;x

tribal_empire_danish;Rige;;;;;;;;;;;;;x
tribal_empire_of_danish;Rige;;;;;;;;;;;;;x


tribal_county_norse;Grefdariki;;;;;;;;;;;;;x
tribal_county_of_norse;Grefdariki;;;;;;;;;;;;;x

tribal_duchy_norse;Hertugadomr;;;;;;;;;;;;;x
tribal_duchy_of_norse;Hertugadomr;;;;;;;;;;;;;x

tribal_kingdom_norse;Konungsriki;;;;;;;;;;;;;x
tribal_kingdom_of_norse;Konungsriki;;;;;;;;;;;;;x

tribal_empire_norse;Riki;;;;;;;;;;;;;x
tribal_empire_of_norse;Riki;;;;;;;;;;;;;x

tribal_county_sciri;Grefthi;;;;;;;;;;;;;x
tribal_county_of_sciri;Grefthi af;;;;;;;;;;;;;x

tribal_duchy_sciri;Dukthi;;;;;;;;;;;;;x
tribal_duchy_of_sciri;Dukthi af;;;;;;;;;;;;;x

tribal_kingdom_sciri;Kunigthi;;;;;;;;;;;;;x
tribal_kingdom_of_sciri;Kunigthi af;;;;;;;;;;;;;x

tribal_empire_sciri;Reiksthi;;;;;;;;;;;;;x
tribal_empire_of_sciri;Reiksthi af;;;;;;;;;;;;;x


tribal_county_lombard;Grefthi;;;;;;;;;;;;;x
tribal_county_of_lombard;Grefthi af;;;;;;;;;;;;;x

tribal_duchy_lombard;Dukthi;;;;;;;;;;;;;x
tribal_duchy_of_lombard;Dukthi af;;;;;;;;;;;;;x

tribal_kingdom_lombard;Kunigthi;;;;;;;;;;;;;x
tribal_kingdom_of_lombard;Kunigthi af;;;;;;;;;;;;;x

tribal_empire_lombard;Reiksthi;;;;;;;;;;;;;x
tribal_empire_of_lombard;Reiksthi af;;;;;;;;;;;;;x

tribal_duchy_assyrian;Dukhta;;;;;;;;;;;;;x
tribal_duchy_of_assyrian;Dukhta d;;;;;;;;;;;;;x

tribal_kingdom_assyrian;Malkuta;;;;;;;;;;;;;x
tribal_kingdom_of_assyrian;Malkuta d;;;;;;;;;;;;;x

tribal_empire_assyrian;Malkutha;;;;;;;;;;;;;x
tribal_empire_of_assyrian;Malkutha d;;;;;;;;;;;;;x



tribal_duchy_persian;Velayat;;;;;;;;;;;;;x
tribal_duchy_of_persian;Velayat-e;;;;;;;;;;;;;x

tribal_kingdom_persian;Shahanshahi;;;;;;;;;;;;;x
tribal_kingdom_of_persian;Shahanshahi-ye;;;;;;;;;;;;;x

tribal_empire_persian;Saltanat;;;;;;;;;;;;;x
tribal_empire_of_persian;Saltanat-e;;;;;;;;;;;;;x

county_sogdian;Shahrestan;;;;;;;;;;;;;x
county_of_sogdian;Shahrestan-e;;;;;;;;;;;;;x

tribal_duchy_sogdian;Velayat;;;;;;;;;;;;;x
tribal_duchy_of_sogdian;Velayat-e;;;;;;;;;;;;;x

tribal_kingdom_sogdian;Shahanshahi;;;;;;;;;;;;;x
tribal_kingdom_of_sogdian;Shahanshahi-ye;;;;;;;;;;;;;x

tribal_empire_sogdian;Saltanat;;;;;;;;;;;;;x
tribal_empire_of_sogdian;Saltanat-e;;;;;;;;;;;;;x



tribal_empire_frankish;tribal_empire;;;;;;;;;;;;;x
tribal_empire_of_frankish;tribal_empire de;;;;;;;;;;;;;x



tribal_duchy_kurdish;Dukatiya;;;;;;;;;;;;;x
tribal_duchy_of_kurdish;Dukatiya;;;;;;;;;;;;;x

tribal_kingdom_kurdish;Komeleya;;;;;;;;;;;;;x
tribal_kingdom_of_kurdish;Komeleya;;;;;;;;;;;;;x

tribal_empire_kurdish;Imparatoriya;;;;;;;;;;;;;x
tribal_empire_of_kurdish;Imparatoriya;;;;;;;;;;;;;x



tribal_duchy_bulgarian;Khertsogstvo;;;;;;;;;;;;;x
tribal_duchy_of_bulgarian;Khertsogstvo na;;;;;;;;;;;;;x

tribal_kingdom_bulgarian;Kralstvo;;;;;;;;;;;;;x
tribal_kingdom_of_bulgarian;Kralstvo na;;;;;;;;;;;;;x

tribal_empire_bulgarian;Imperiya;;;;;;;;;;;;;x
tribal_empire_of_bulgarian;Imperiya na;;;;;;;;;;;;;x



tribal_duchy_scottish;Diucachd;;;;;;;;;;;;;x
tribal_duchy_of_scottish;Diucachd;;;;;;;;;;;;;x

tribal_kingdom_scottish;Rioghachd;;;;;;;;;;;;;x
tribal_kingdom_of_scottish;Rioghachd na;;;;;;;;;;;;;x

tribal_empire_scottish;Impireachd;;;;;;;;;;;;;x
tribal_empire_of_scottish;Impireachd na;;;;;;;;;;;;;x



tribal_county_russian;Grafstvo;;;;;;;;;;;;;x
tribal_county_of_russian;Grafstvo;;;;;;;;;;;;;x

tribal_duchy_russian;Gertsogstvo;;;;;;;;;;;;;x
tribal_duchy_of_russian;Gertsogstvo;;;;;;;;;;;;;x

tribal_kingdom_russian;Korolevstvo;;;;;;;;;;;;;x
tribal_kingdom_of_russian;Korolevstvo;;;;;;;;;;;;;x

tribal_empire_russian;Imperiya;;;;;;;;;;;;;x
tribal_empire_of_russian;Imperiya;;;;;;;;;;;;;x


tribal_county_irish;Contae;;;;;;;;;;;;;x
tribal_county_of_irish;Contae na;;;;;;;;;;;;;x

tribal_duchy_irish;Diucacht;;;;;;;;;;;;;x
tribal_duchy_of_irish;Diucacht na;;;;;;;;;;;;;x

tribal_kingdom_irish;Riocht;;;;;;;;;;;;;x
tribal_kingdom_of_irish;Riocht na;;;;;;;;;;;;;x

tribal_empire_irish;Impireacht;;;;;;;;;;;;;x
tribal_empire_of_irish;Impireacht na;;;;;;;;;;;;;x


tribal_county_croatian;Racunati;;;;;;;;;;;;;x
tribal_county_of_croatian;Racunati od;;;;;;;;;;;;;x

tribal_duchy_croatian;Vojvodstvo;;;;;;;;;;;;;x
tribal_duchy_of_croatian;Vojvodstvo od;;;;;;;;;;;;;x

tribal_kingdom_croatian;Kraljevstvo;;;;;;;;;;;;;x
tribal_kingdom_of_croatian;Kraljevina od;;;;;;;;;;;;;x

tribal_empire_croatian;Carstvo;;;;;;;;;;;;;x
tribal_empire_of_croatian;Carstvo od;;;;;;;;;;;;;x



tribal_county_serbian;Racunati;;;;;;;;;;;;;x
tribal_county_of_serbian;Racunati od;;;;;;;;;;;;;x

tribal_duchy_serbian;Vojvodstvov;;;;;;;;;;;;;x
tribal_duchy_of_serbian;Vojvodstvov od;;;;;;;;;;;;;x

tribal_kingdom_serbian;Kraljevstvo;;;;;;;;;;;;;x
tribal_kingdom_of_serbian;Kraljevina od;;;;;;;;;;;;;x

tribal_empire_serbian;Carstvo;;;;;;;;;;;;;x
tribal_empire_of_serbian;Carstvo od;;;;;;;;;;;;;x



tribal_duchy_georgian;Sahertsogo;;;;;;;;;;;;;x
tribal_duchy_of_georgian;Sahertsogo;;;;;;;;;;;;;x

tribal_empire_georgian;Imperia;;;;;;;;;;;;;x
tribal_empire_of_georgian;Imperia;;;;;;;;;;;;;x

tribal_county_polish;Hrabstwo;;;;;;;;;;;;;x
tribal_county_of_polish;Hrabstwo;;;;;;;;;;;;;x

tribal_duchy_polish;Ksiestwo;;;;;;;;;;;;;x
tribal_duchy_of_polish;Ksiestwo;;;;;;;;;;;;;x

tribal_kingdom_polish;Krolestwo;;;;;;;;;;;;;x
tribal_kingdom_of_polish;Krolestwo;;;;;;;;;;;;;x




tribal_empire_polish;Imperium;;;;;;;;;;;;;x
tribal_empire_of_polish;Imperium;;;;;;;;;;;;;x

tribal_county_lithuanian;Grafyste;;;;;;;;;;;;;x
tribal_county_of_lithuanian;Grafyste;;;;;;;;;;;;;x

tribal_duchy_lithuanian;Kunigaikstyste;;;;;;;;;;;;;x
tribal_duchy_of_lithuanian;Kunigaikstyste;;;;;;;;;;;;;x

tribal_kingdom_lithuanian;Karalyste;;;;;;;;;;;;;x
tribal_kingdom_of_lithuanian;Karalyste;;;;;;;;;;;;;x

tribal_empire_lithuanian;Imperija;;;;;;;;;;;;;x
tribal_empire_of_lithuanian;Imperija;;;;;;;;;;;;;x


tribal_empire_greek;Aftokratoria;;;;;;;;;;;;;x
tribal_empire_of_greek;Aftokratoría tou;;;;;;;;;;;;;x



tribal_county_han;Xian;;;;;;;;;;;;;x
tribal_county_of_han;Xian;;;;;;;;;;;;;x

tribal_duchy_han;Gongguo;;;;;;;;;;;;;x
tribal_duchy_of_han;Gongguo;;;;;;;;;;;;;x

tribal_kingdom_han;Guowangguo;;;;;;;;;;;;;x
tribal_kingdom_of_han;Guowangguo;;;;;;;;;;;;;x

tribal_empire_han;Diguo;;;;;;;;;;;;;x
tribal_empire_of_han;Diguo;;;;;;;;;;;;;x


tribal_county_mongol;Grafii Uls;;;;;;;;;;;;;x
tribal_county_of_mongol;Grafii Uls;;;;;;;;;;;;;x

tribal_duchy_mongol;Vanii Uls;;;;;;;;;;;;;x
tribal_duchy_of_mongol;Vanii Uls;;;;;;;;;;;;;x

tribal_kingdom_mongol;Khaan Uls;;;;;;;;;;;;;x
tribal_kingdom_of_mongol;Khaan Uls;;;;;;;;;;;;;x

tribal_empire_mongol;Guren;;;;;;;;;;;;;x
tribal_empire_of_mongol;Eznet Guren;;;;;;;;;;;;;x

tribal_county_bolghar;Graffiti;;;;;;;;;;;;;x
tribal_county_of_bolghar;Shahlyk;;;;;;;;;;;;;x

tribal_duchy_bolghar;Beglik;;;;;;;;;;;;;x
tribal_duchy_of_bolghar;Beglik;;;;;;;;;;;;;x

tribal_kingdom_bolghar;Khanlyk;;;;;;;;;;;;;x
tribal_kingdom_of_bolghar;Khanlyk;;;;;;;;;;;;;x

tribal_empire_bolghar;Khanat;;;;;;;;;;;;;x
